id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLHTPO25N000005398,장소,유적지,8269142,능산리고분군,,,60602,왕릉/고분,4476025035200160002,충청남도,부여군,부여읍,능산리,산16-2,4476025035,4476025000,,,,126.9426593,36.2770395,다바499090,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005399,장소,유적지,8269143,경주대릉원,,,60602,왕릉/고분,4713011000100330000,경상북도,경주시,황남동,,33,4713011000,4713057000,,,,129.212211,35.8382315,마마546615,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005400,장소,유적지,8269144,대성동고분군,,,60603,유명사적/유적지,4825010500104340000,경상남도,김해시,대성동,,434,4825010500,4825055000,,,,128.8737928,35.2371628,마라250943,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005401,장소,유적지,8269145,나주대안리고분군,,,60603,유명사적/유적지,4617033026102610000,전라남도,나주시,반남면,대안리,261,4617033026,4617033000,,,,126.6471045,34.9120074,다라220578,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005402,장소,유적지,8269146,덕흥대원군묘,,,60602,왕릉/고분,4136011100202050101,경기도,남양주시,별내동,,산205-101,4136011100,4136057000,,,,127.0979998,37.6812103,다사645647,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005403,장소,유적지,8269148,복천동고분,,,60603,유명사적/유적지,2626010500100500000,부산광역시,동래구,복천동,,50,2626010500,2626052000,,,,129.0906302,35.2068201,마라447913,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005404,장소,유적지,8269149,무열왕릉묘,,,60603,유명사적/유적지,4713011500108420000,경상북도,경주시,서악동,,842,4713011500,4713059000,,,,129.1877526,35.8249432,마마524600,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005405,장소,유적지,8269151,미추왕릉,,,60603,유명사적/유적지,4713011000100890002,경상북도,경주시,황남동,,89-2,4713011000,4713057000,,,,129.2134984,35.837047,마마547614,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005406,장소,유적지,8269152,민애왕릉,,,60603,유명사적/유적지,4713033026200420000,경상북도,경주시,내남면,망성리,산42,4713033026,4713033000,,,,129.1743757,35.7923275,마마513563,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005407,장소,유적지,8269154,백인걸선생묘소,,,60602,왕릉/고분,4163033025200260000,경기도,양주시,광적면,효촌리,산26,4163033025,4163033000,,,,126.9558348,37.8665511,다사521853,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005408,장소,유적지,8269156,서울방이동고분군,,,60603,유명사적/유적지,1171011100101250000,서울특별시,송파구,방이동,,125,1171011100,1171056100,,,,127.1188116,37.5078214,다사663454,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005409,장소,유적지,8269158,백제왕릉원,,,60602,왕릉/고분,4476025035200150005,충청남도,부여군,부여읍,능산리,산15-5,4476025035,4476025000,,,,126.9442005,36.2784147,다바500091,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005410,장소,유적지,8269159,법흥왕릉,,,60603,유명사적/유적지,4713011600200630000,경상북도,경주시,효현동,,산63,4713011600,4713059000,,,,129.1635654,35.8247261,마마502599,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005411,장소,유적지,8269160,북정고분군,,,60603,유명사적/유적지,4833010700107060001,경상남도,양산시,북정동,,706-1,4833010700,4833052000,,,,129.0487491,35.3568212,마마407079,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005412,장소,유적지,8269161,사릉,단종비정순왕후,,60602,왕릉/고분,4136025921101070000,경기도,남양주시,진건읍,사능리,107,4136025921,4136025900,,,,127.1970751,37.6464627,다사732608,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005413,장소,유적지,8269162,사육신묘,,,60602,왕릉/고분,1159010100101520003,서울특별시,동작구,노량진동,,152-3,1159010100,1159051000,,,,126.9497527,37.5134024,다사513461,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005414,장소,유적지,8269164,삼릉,,,60603,유명사적/유적지,4713014300200730001,경상북도,경주시,배동,,산73-1,4713014300,4713057000,,,,129.2092977,35.7973167,마마544570,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005415,장소,유적지,8269165,삼왕릉묘,,,60602,왕릉/고분,5115031026202850000,강원특별자치도,강릉시,성산면,보광리,산285,5115031026,5115031000,,,,128.7971056,37.7619859,마사142743,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005416,장소,유적지,8269167,서오릉,,,60603,유명사적/유적지,4128111300104750095,경기도,고양시덕양구,용두동,,475-95,4128111300,4128158000,,,,126.8981478,37.6305821,다사468591,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005417,장소,유적지,8269168,석탈해왕릉,,,60602,왕릉/고분,4713012600200170000,경상북도,경주시,동천동,,산17,4713012600,4713063000,,,,129.2322156,35.8521569,마마564631,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005418,장소,유적지,8269169,선덕여왕릉,,,60603,유명사적/유적지,4713012100200320000,경상북도,경주시,배반동,,산32,4713012100,4713060500,,,,129.2424061,35.8234224,마마573599,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005419,장소,유적지,8269170,성덕왕릉,,,60602,왕릉/고분,4713012800200080000,경상북도,경주시,조양동,,산8,4713012800,4713065000,,,,129.2811936,35.7872755,마마609560,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005420,장소,유적지,8269171,선릉,성종과정현왕후,,60602,왕릉/고분,1168010500101310000,서울특별시,강남구,삼성동,,131,1168010500,1168059000,,,,127.0464635,37.5088293,다사599456,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005421,장소,유적지,8269173,설총묘,,,60602,왕릉/고분,4713012300104230000,경상북도,경주시,보문동,,423,4713012300,4713060500,,,,129.2554068,35.8317479,마마585608,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005422,장소,유적지,8269174,성산동고분군,,,60603,유명사적/유적지,4784025024109260000,경상북도,성주군,성주읍,성산리,926,4784025024,4784025000,,,,128.298096,35.9059595,라마720679,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005423,장소,유적지,8269176,영릉,세종대왕과소헌왕후,,60602,왕릉/고분,4167034523109010003,경기도,여주시,세종대왕면,왕대리,901-3,4167034523,4167034500,,,,127.6029439,37.3080042,라사091232,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005424,장소,유적지,8269178,신라신무왕릉,,,60603,유명사적/유적지,4713011800106600000,경상북도,경주시,동방동,,660,4713011800,4713060500,,,,129.2595855,35.8124568,마마589587,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005425,장소,유적지,8269179,신라효공왕릉,,,60602,왕릉/고분,4713012100200140000,경상북도,경주시,배반동,,산14,4713012100,4713060500,,,,129.2498925,35.8209809,마마580596,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005426,장소,유적지,8269181,신문왕릉,,,60603,유명사적/유적지,4713012100104530001,경상북도,경주시,배반동,,453-1,4713012100,4713060500,,,,129.2461025,35.8179425,마마577593,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005427,장소,유적지,8269182,신포리지석묘군,,,60602,왕릉/고분,4617032025105660001,전라남도,나주시,왕곡면,신포리,566-1,4617032025,4617032000,,,,126.6399164,34.9519209,다라214622,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005428,장소,유적지,8269183,실직군왕릉,,,60602,왕릉/고분,5123010200100430000,강원특별자치도,삼척시,성북동,,43,5123010200,5123057000,,,,129.1586265,37.4436353,마사467395,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005429,장소,유적지,8269184,영창대군묘,,,60602,왕릉/고분,4155039029200240005,경기도,안성시,일죽면,고은리,산24-5,4155039029,4155039000,,,,127.4397449,37.1354968,다사946040,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005430,장소,유적지,8269185,신라오릉,,,60603,유명사적/유적지,4713011300100670001,경상북도,경주시,탑동,,67-1,4713011300,4713057000,,,,129.2083407,35.8231749,마마543598,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005431,장소,유적지,8269186,왕온의묘,,,60602,왕릉/고분,4690033022200440000,전라남도,진도군,의신면,침계리,산44,4690033022,4690033000,,,,126.2770705,34.465983,나라876086,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005432,장소,유적지,8269188,윤관장군묘,,,60603,유명사적/유적지,4148035021200040001,경기도,파주시,광탄면,분수리,산4-1,4148035021,4148035000,,,,126.8565619,37.768328,다사433744,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005433,장소,유적지,8269189,융건릉,,,60603,유명사적/유적지,4159012600101870039,경기도,화성시,안녕동,,187-39,4159012600,4159057000,,,,126.9904749,37.2112683,다사547126,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005434,장소,유적지,8269190,일성왕릉,,,60602,왕릉/고분,4713011300200230000,경상북도,경주시,탑동,,산23,4713011300,4713057000,,,,129.2217626,35.8137371,마마555588,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005435,장소,유적지,8269191,임당고분군,,,60603,유명사적/유적지,4729011400106820002,경상북도,경산시,임당동,,682-2,4729011400,4729055000,,,,128.7488958,35.8401883,마마127611,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005436,장소,유적지,8269193,전고령왕릉,,,60602,왕릉/고분,4725025024100070000,경상북도,상주시,함창읍,증촌리,7,4725025024,4725025000,,,,128.1748181,36.5654331,라바603410,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005437,장소,유적지,8269194,정강왕릉,,,60602,왕릉/고분,4713012000200530000,경상북도,경주시,남산동,,산53,4713012000,4713060500,,,,129.2404297,35.7995137,마마572572,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005438,장소,유적지,8269195,정릉,중종,,60602,왕릉/고분,1168010500101310000,서울특별시,강남구,삼성동,,131,1168010500,1168059000,,,,127.0517469,37.5090467,다사603456,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005439,장소,유적지,8269196,정철장군지묘,,,60602,왕릉/고분,4613012800102540000,전라남도,여수시,학동,,254,4613012800,4613078000,,,,127.6654822,34.7643731,라라151411,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005440,장소,유적지,8269197,정현왕후묘,,,60602,왕릉/고분,1168010500101310000,서울특별시,강남구,삼성동,,131,1168010500,1168059000,,,,127.0472455,37.5097143,다사599457,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005441,장소,유적지,8269199,경주진덕여왕릉,,,60603,유명사적/유적지,4713036030200480000,경상북도,경주시,현곡면,오류리,산48,4713036030,4713036000,,,,129.201811,35.8869857,마마536669,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005442,장소,유적지,8269201,진평왕릉,,,60602,왕릉/고분,4713012300106080000,경상북도,경주시,보문동,,608,4713012300,4713060500,,,,129.2505202,35.8320302,마마581609,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005443,장소,유적지,8269202,창릉,예종과안순왕후,,60602,왕릉/고분,4128111200103000090,경기도,고양시덕양구,동산동,,300-90,4128111200,4128158000,,,,126.894168,37.6353551,다사465597,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005444,장소,유적지,8269202,창릉,예종과안순왕후,,60602,왕릉/고분,4128111200103000090,경기도,고양시덕양구,동산동,,300-90,4128111200,4128158000,,,,126.894168,37.6353551,다사465597,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005445,장소,유적지,8269203,방동리고구려고분,,,60602,왕릉/고분,5111035028201630008,강원특별자치도,춘천시,서면,덕두원리,산163-8,5111035028,5111035000,,,,127.627951,37.9023453,라사112891,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005446,장소,유적지,8269204,헌강왕릉,,,60602,왕릉/고분,4713012000200550000,경상북도,경주시,남산동,,산55,4713012000,4713060500,,,,129.2401226,35.8021992,마마572575,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005447,장소,유적지,8269205,헌덕왕릉,,,60602,왕릉/고분,4713012600100800000,경상북도,경주시,동천동,,80,4713012600,4713063000,,,,129.2443062,35.8439246,마마575622,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005448,장소,유적지,8269207,헌인릉,,,60602,왕릉/고분,1165010900100013079,서울특별시,서초구,내곡동,,1-3079,1165010900,1165066000,,,,127.0818538,37.4660334,다사630408,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005449,장소,유적지,8269209,효소왕릉,,,60602,왕릉/고분,4713012800200080000,경상북도,경주시,조양동,,산8,4713012800,4713065000,,,,129.2798546,35.7868063,마마608559,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005450,장소,유적지,8269210,희강왕릉,,,60602,왕릉/고분,4713014200200180001,경상북도,경주시,율동,,산18-1,4713014200,4713057000,,,,129.1782228,35.7898479,마마516561,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005451,장소,유적지,8269211,진지문성왕릉,,,60602,왕릉/고분,4713011500107120001,경상북도,경주시,서악동,,712-1,4713011500,4713059000,,,,129.1836499,35.8276021,마마520603,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005452,장소,유적지,8269212,명주군왕릉,,,60602,왕릉/고분,5115031026202850000,강원특별자치도,강릉시,성산면,보광리,산285,5115031026,5115031000,,,,128.7978266,37.7621422,마사143744,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005453,장소,유적지,8269213,홍유릉,,,60603,유명사적/유적지,4136010300101410001,경기도,남양주시,금곡동,,141-1,4136010300,4136053000,,,,127.2085934,37.6316004,다사742591,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005454,장소,유적지,8269216,장릉,추존원종과인헌왕후,,60602,왕릉/고분,4157010700106660001,경기도,김포시,풍무동,,666-1,4157010700,4157055000,,,,126.711218,37.6125308,다사303573,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005455,장소,유적지,8269217,양녕대군묘소,,,60602,왕릉/고분,1159010200200650042,서울특별시,동작구,상도동,,산65-42,1159010200,1159056000,,,,126.9421706,37.4964823,다사506442,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005456,장소,유적지,8269217,양녕대군묘소,,,60602,왕릉/고분,1159010200200650042,서울특별시,동작구,상도동,,산65-42,1159010200,1159056000,,,,126.9421706,37.4964823,다사506442,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005457,장소,유적지,8269219,3.1운동유적지,,,60603,유명사적/유적지,4157025621102660006,경기도,김포시,양촌읍,양곡리,266-6,4157025621,4157025600,,,,126.6263051,37.6606564,다사229627,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005458,장소,유적지,8269220,5.18항쟁사적지,,,60603,유명사적/유적지,4682037021200490003,전라남도,해남군,옥천면,영춘리,산49-3,4682037021,4682037000,,,,126.6388129,34.5656459,다라210193,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005459,장소,유적지,8269221,UN전적비,,,60606,비/탑/문/각,4874025022100010000,경상남도,창녕군,창녕읍,교리,1,4874025022,4874025000,,,,128.4929456,35.54468,라마900280,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005460,장소,유적지,8269222,전투전적지,,,60603,유명사적/유적지,5180034021104330002,강원특별자치도,양구군,해안면,현리,433-2,5180034021,5180034000,,,,128.1269376,38.2950174,라아548329,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005461,장소,유적지,8269224,갈매못성지,,,60603,유명사적/유적지,4418032022103750002,충청남도,보령시,오천면,영보리,375-2,4418032022,4418032000,,,,126.5075998,36.4280645,다바110260,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005462,장소,유적지,8269225,감곡매괴성모순례지성당,,,60603,유명사적/유적지,4377037031103570002,충청북도,음성군,감곡면,왕장리,357-2,4377037031,4377037000,,,,127.6409751,37.1218186,라사125025,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005463,장소,유적지,8269227,감은사지,,,60603,유명사적/유적지,4713031527100550003,경상북도,경주시,문무대왕면,용당리,55-3,4713031527,4713031500,,,,129.4768709,35.7482085,마마787520,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005464,장소,유적지,8269229,강릉동헌성지,,,60603,유명사적/유적지,5115033022106410069,강원특별자치도,강릉시,구정면,학산리,641-69,5115033022,5115033000,,,,128.8919862,37.7033334,마사227679,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
